track_name,artist_name,genre,popularity,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre_encoded,year_encoded
Teddy Bear,Dhanush,pop-film,0.31666666666666665,0.31666666666666665,0.7840909090909092,0.6907383748048103,0.09090909090909091,0.7719795072471232,1.0,0.08721311475409835,0.1869331861491445,1.2589559877175026e-05,0.048287881894607344,0.5859613428280773,0.6894183995168783,0.0452518696929234,0.8,1.0,0.5652173913043478
"Lealakku Lealakku (From ""Aathi"")",KK,pop-film,0.35,0.35,0.8181818181818182,0.8053172720082741,0.9090909090909091,0.8562417938882168,0.0,0.2710382513661202,0.40904414518627563,7.840327533265097e-06,0.008816895632561,0.9837232960325534,0.75111151265579,0.05685440424598821,0.6,1.0,0.5652173913043478
Ore Mon Udashi,Arijit Singh,pop-film,0.26666666666666666,0.26666666666666666,0.49793388429752067,0.8235687777574983,0.18181818181818182,0.8269186211157737,1.0,0.06043715846994536,0.18592815918517558,0.0,0.1962271888456018,0.809766022380468,0.3804297690431243,0.050180815990831,0.8,1.0,0.5652173913043478
Neeye Neeye naane,Kay Kay,pop-film,0.36666666666666664,0.36666666666666664,0.6952479338842976,0.8043032994666505,0.45454545454545453,0.7565584532605618,1.0,0.052568306010928954,0.22914431863583912,0.00013510747185261005,0.08365798646709043,0.4211597151576806,0.4708771796347106,0.08111662689789069,0.8,1.0,0.5652173913043478
Duma Dum,Mika Singh,pop-film,0.016666666666666666,0.016666666666666666,0.8336776859504132,0.8326945306321104,0.7272727272727273,0.8152562881342843,1.0,0.12786885245901639,0.3356771768165446,2.4564994882292733e-05,0.0799671929464835,0.9552390640895219,0.5277010351927494,0.05690811427813483,0.8,1.0,0.5652173913043478
Yennada Yennada,D. Imman,pop-film,0.23333333333333334,0.23333333333333334,0.7076446280991736,0.743464946969236,0.45454545454545453,0.8541307314059162,0.0,0.06131147540983606,0.25527501969903105,2.3234390992835207e-06,0.1593192536395325,0.595116988809766,0.4276958045449574,0.0518983694101284,0.8,1.0,0.5652173913043478
Yeh Asainthadum,Unnikrishnan,pop-film,0.35,0.35,0.7324380165289256,0.5426983837277687,0.5454545454545454,0.7334397446129289,1.0,0.03781420765027322,0.22110410292408775,0.0,0.2587656346114415,0.6408952187182095,0.5240728676788763,0.06428296873562381,0.8,1.0,0.5652173913043478
"Minsaaram En Meedhu (From ""Run"")",Harish Raghavendra,pop-film,0.4,0.4,0.703512396694215,0.8053172720082741,0.9090909090909091,0.748320160646706,0.0,0.03551912568306011,0.004822300277976388,6.704196519959059e-06,0.04716013942997744,0.4038657171922686,0.5133452845710156,0.0604644189718779,0.8,1.0,0.5652173913043478
"Collegikku (From ""Kovil"")",Karthik,pop-film,0.21666666666666667,0.21666666666666667,0.8491735537190083,0.769828233051449,1.0,0.7559148366501044,0.0,0.06043715846994536,0.0356766280718222,0.0,0.24441254869797005,0.9023397761953205,0.5469165331266435,0.06526492823639139,0.8,1.0,0.5652173913043478
Mannavane,Harris Jayaraj,pop-film,0.3,0.3,0.731404958677686,0.5082233173125672,0.18181818181818182,0.7650541925186005,1.0,0.03256830601092896,0.20401864453661614,0.0,0.20237851137994667,0.5808748728382502,0.5753189506369503,0.06677838353353165,0.8,1.0,0.5652173913043478
"Theendi Theendi (From ""Bala"")",Unnikrishnan,pop-film,0.21666666666666667,0.21666666666666667,0.7892561983471075,0.610634544016548,0.45454545454545453,0.6934325361068919,0.0,0.09923497267759564,0.4864312214118824,0.00013101330603889459,0.45765839655525936,0.8677517802644964,0.4471680797340929,0.04977845779348913,0.8,1.0,0.5652173913043478
Mella Sirithai,Haricharan,pop-film,0.1,0.1,0.6694214876033058,0.596438928433818,0.18181818181818182,0.7531086682285097,1.0,0.041420765027322407,0.48944630230378916,4.114636642784033e-05,0.07258560590526963,0.4811800610376399,0.4737825667264228,0.05168843324099878,0.8,1.0,0.5652173913043478
"Manasay (From ""Nenjinilea"")",Unnikrishnan,pop-film,0.16666666666666666,0.16666666666666666,0.6921487603305786,0.6755287866804567,0.6363636363636364,0.6990191282856629,1.0,0.0433879781420765,0.014772067221268687,6.008188331627431e-05,0.11728521632150912,0.5401831129196338,0.6134218422341523,0.06981720374363594,0.8,1.0,0.5652173913043478
Vakratunda Mahakaya,Anuradha Paudwal,pop-film,0.0,0.0,0.7665289256198348,0.36728113402689055,0.6363636363636364,0.7311227248152822,0.0,0.028524590163934428,0.7839192027466825,7.860798362333674e-05,0.15726881279475088,0.4018311291963378,0.4563882852509997,0.09775903064133981,0.8,1.0,0.5652173913043478
Kabhi Jo Baadal Barse (Female Version),Shreya Ghoshal,pop-film,0.05,0.05,0.5619834710743802,0.3459877106527955,0.45454545454545453,0.7713616353010839,0.0,0.04153005464480874,0.66532602099835,0.0,0.09678080787369284,0.3713123092573754,0.5832980660868573,0.04956338414302374,0.8,1.0,0.5652173913043478
Ninu Vethiki,Shreya Ghoshal,pop-film,0.13333333333333333,0.13333333333333333,0.737603305785124,0.8651416519640648,0.8181818181818182,0.8762968874700718,1.0,0.058469945355191254,0.42713463053771616,0.00011668372569089048,0.12138609801107238,0.6469989827060021,0.43249373511048556,0.043681435057331956,0.8,1.0,0.5652173913043478
"Ninaithu Ninaithuu (From ""7/G Rainbow Colony"")",KK,pop-film,0.2833333333333333,0.2833333333333333,0.6921487603305786,0.268925797489404,0.0,0.6857091367814021,1.0,0.0394535519125683,0.8060297959539987,5.271238485158649e-05,0.24953865080992413,0.202441505595117,0.6272925691515414,0.06510660040249831,0.8,1.0,0.5652173913043478
Aala Re Aala,Anu Malik,pop-film,0.2833333333333333,0.2833333333333333,0.7892561983471075,0.8296526130072397,0.18181818181818182,0.8376541461782047,1.0,0.04131147540983606,0.10653102903163099,0.02661207778915046,0.06653680541316383,0.6663275686673449,0.5899219682452128,0.06155052923063415,0.8,1.0,0.5652173913043478
Gundello,Armaan Malik,pop-film,0.05,0.05,0.6652892561983471,0.7860517937174262,0.0,0.7156501814998842,0.0,0.06557377049180327,0.009083614605204605,0.001443193449334698,0.4187000205044084,0.3468972533062055,0.5061983176334647,0.05423989328984222,0.6,1.0,0.5652173913043478
"Mynaa Mynaa (From ""Mynaa"")",Shaan,pop-film,0.0,0.0,0.7169421487603306,0.7738841232179433,0.6363636363636364,0.859022217645393,1.0,0.0521311475409836,0.07457117157741937,0.0,0.0947303670289112,0.8362156663275686,0.6895230124727174,0.055779503037419076,0.8,1.0,0.5652173913043478
Sadha Ninna Kannali,Sonu Nigam,pop-film,0.31666666666666665,0.31666666666666665,0.7665289256198348,0.5650057796434872,1.0,0.7751203563061556,1.0,0.055519125683060104,0.5959791604844945,1.2896622313203685e-05,0.1449661677260611,0.6826042726347915,0.5753474814430882,0.056340656112411826,0.8,1.0,0.5652173913043478
Man Raanat Gela,Ajay-Atul,pop-film,0.23333333333333334,0.23333333333333334,0.8863636363636364,0.5011255095212022,0.18181818181818182,0.5810570759210154,1.0,0.042732240437158474,0.391958686798804,2.446264073694985e-05,0.08724625794545826,0.5106815869786369,0.546569408318632,0.05152777018831672,0.8,1.0,0.5652173913043478
Mujhe Kiss Kar Sakte Ho,Sachin-Jigar,pop-film,0.08333333333333333,0.08333333333333333,0.6632231404958678,0.10466224574638519,0.8181818181818182,0.5789460134387149,0.0,0.03256830601092896,0.7929644454224027,0.2210849539406346,0.07894197252409267,0.0404883011190234,0.3992410805567311,0.02431476507465461,0.8,1.0,0.5652173913043478
Benche Theke Labh Ki Bol,Arijit Singh,pop-film,0.21666666666666667,0.21666666666666667,0.6322314049586777,0.5812293403094644,0.6363636363636364,0.8315011713822311,0.0,0.03191256830601093,0.763818663467304,1.2691914022517911e-05,0.07473856879229035,0.3448626653102747,0.5705019995339968,0.0549528355861189,0.8,1.0,0.5652173913043478
O Piya Re Piya,Arijit Singh,pop-film,0.21666666666666667,0.21666666666666667,0.5847107438016529,0.8002474093001561,0.8181818181818182,0.8094122493113303,0.0,0.052568306010928954,0.21507394114027423,0.0,0.1285626409678081,0.7334689725330621,0.4518613973437819,0.05448579182832219,0.8,1.0,0.5652173913043478
"Vasantha Mullai (From ""Pokkiri"")",Rahul Nambiar,pop-film,0.08333333333333333,0.08333333333333333,0.7520661157024794,0.6572772809312324,0.18181818181818182,0.7741678037226785,0.0,0.3049180327868853,0.15678237723007693,6.049129989764586e-06,0.05792495386508099,0.8087487283825026,0.3929167518628239,0.05106399573682458,0.8,1.0,0.5652173913043478
Beda Paar,Mika Singh,pop-film,0.06666666666666667,0.06666666666666667,0.7272727272727273,0.7880797388006733,0.7272727272727273,0.8258630898746235,0.0,0.08382513661202186,0.033164060661899905,0.0,0.11728521632150912,0.797558494404883,0.6660802000960536,0.048098734918573256,0.8,1.0,0.5652173913043478
Satnam Sri Wahe Guru - Extended,Jagjit Singh,pop-film,0.03333333333333333,0.03333333333333333,0.7520661157024794,0.5933970108089472,0.0,0.7819684370414232,1.0,0.028524590163934428,0.5296473808625459,0.0,0.06130818125897068,0.4577822990844354,0.4183139244599356,0.40792582597856175,0.8,1.0,0.5652173913043478
"Bahut Khoobsurat - From ""Vadh""",Jagjit Singh,pop-film,0.1,0.1,0.8047520661157025,0.6126624890997951,0.6363636363636364,0.7480627140025231,1.0,0.028524590163934428,0.4683407360604419,0.022006141248720572,0.06786959196227188,0.6531027466937945,0.5040204660982696,0.06907320303746578,0.8,1.0,0.5652173913043478
Sriman Narayan Hari Hari,Suresh Wadkar,pop-film,0.016666666666666666,0.016666666666666666,0.41528925619834717,0.6400397477236317,0.7272727272727273,0.7624024920835157,0.0,0.03530054644808743,0.7045220725931377,0.0,0.02111954070125077,0.7273652085452695,0.4463692171622309,0.3179278949824088,0.8,1.0,0.5652173913043478
Mahamrityunjay Mantra,Anuradha Paudwal,pop-film,0.05,0.05,0.7159090909090908,0.3693090791101377,0.7272727272727273,0.6902916870478594,1.0,0.0340983606557377,0.7718588791790554,0.0,0.08376050850932949,0.24109867751780265,0.5420282550083453,0.14925527537600525,0.8,1.0,0.5652173913043478
Nee Valle,G. V. Prakash,pop-film,0.13333333333333333,0.13333333333333333,0.6177685950413223,0.6816126219301982,0.18181818181818182,0.6526529876683058,1.0,0.07672131147540984,0.3115565296812905,0.18935516888433981,0.24646298954275167,0.6581892166836216,0.6658091574377434,0.014880481167161033,0.8,1.0,0.5652173913043478
Othakada Othakada Machan,D. Imman,pop-film,0.25,0.25,0.8615702479338843,0.7465068645941068,0.45454545454545453,0.8097984192776048,1.0,0.13114754098360654,0.5427127313941419,3.121801432958035e-06,0.2628665163010047,0.9481180061037641,0.5563887607644353,0.05873705763366675,0.8,1.0,0.5652173913043478
Manasay - Reprise,Unnikrishnan,pop-film,0.35,0.35,0.6921487603305786,0.6755287866804567,0.6363636363636364,0.6990191282856629,1.0,0.0433879781420765,0.014772067221268687,6.008188331627431e-05,0.11728521632150912,0.5401831129196338,0.6134218422341523,0.06981720374363594,0.8,1.0,0.5652173913043478
Mama Douser,Santhosh Narayanan,pop-film,0.05,0.05,0.8130165289256199,0.7586745350935896,0.5454545454545454,0.8206369229977087,1.0,0.14207650273224043,0.20502367150058504,0.10849539406345957,0.09780602829608365,0.8870803662258393,0.49899904421799435,0.03815467274944457,0.8,1.0,0.5652173913043478
Lovulla,C. Sathya,pop-film,0.3,0.3,0.612603305785124,0.596438928433818,0.36363636363636365,0.7844914141544166,0.0,0.27322404371584696,0.34673247342020264,2.7840327533265097e-06,0.07812179618618002,0.624618514750763,0.5516241161394015,0.046016653846315515,0.8,1.0,0.5652173913043478
"Oodhaa Kalaru (From ""Varuthapadatha Vaalibar Sangam"")",D. Imman,pop-film,0.1,0.1,0.5433884297520661,0.7678002879682019,0.6363636363636364,0.8325824472877997,1.0,0.26885245901639343,0.3537676621679851,0.0,0.03116670084068075,0.821973550356053,0.397581538666375,0.0574375083775974,0.8,1.0,0.5652173913043478
"Nandri Solla Unaku (From ""Marumalarchi"")",Unnikrishnan,pop-film,0.25,0.25,0.628099173553719,0.5487822189775101,0.36363636363636365,0.7015935947274927,0.0,0.06907103825136612,0.6733662367101013,0.0,0.09370514660652039,0.7344862665310274,0.6890189682309473,0.04292645882285357,0.8,1.0,0.5652173913043478
Thirayum,Vijay Yesudas,pop-film,0.3333333333333333,0.3333333333333333,0.47314049586776863,0.2861633306970047,0.18181818181818182,0.737996550214968,0.0,0.028852459016393443,0.7336678545482365,0.0072876151484135105,0.08058232519991798,0.10478128179043743,0.390134998264376,0.047343058118458174,0.8,1.0,0.5652173913043478
"Yeh Asainthadum (From ""Paarvai Ondre Podhume"")",Unnikrishnan,pop-film,0.2833333333333333,0.2833333333333333,0.7324380165289256,0.5426983837277687,0.5454545454545454,0.7334397446129289,1.0,0.03781420765027322,0.22110410292408775,0.0,0.2587656346114415,0.6408952187182095,0.5240728676788763,0.06428296873562381,0.8,1.0,0.5652173913043478
"Adikkira Kai (From ""Natpukkaga"")",Harini,pop-film,0.03333333333333333,0.03333333333333333,0.709710743801653,0.7992334367585326,0.9090909090909091,0.7347784671626806,0.0,0.06120218579234973,0.18994826704105128,0.006724667349027636,0.17572278039778552,0.9114954221770092,0.45461462013609194,0.06405505138181901,0.8,1.0,0.5652173913043478
"Thanganiram (From ""Nenjinilea"")",Vijay,pop-film,0.3,0.3,0.5599173553719009,0.8418202835067226,0.18181818181818182,0.7466982467883532,1.0,0.12896174863387977,0.19798848275280262,0.0014022517911975434,0.3325815050235801,0.6520854526958291,0.5231456164793936,0.06235711380034907,0.6,1.0,0.5652173913043478
"Vilayadu Mankatha (From ""Mankatha Full Album"")",Yuvan Shankar Raja,pop-film,0.08333333333333333,0.08333333333333333,0.8398760330578512,0.6349698850155138,0.09090909090909091,0.8103905465592257,1.0,0.07573770491803278,0.11959637956322694,0.0020880245649948824,0.6093910190690999,0.22583926754832148,0.4659270847697801,0.07627501778269108,0.8,1.0,0.5652173913043478
"Chinnan Sirisu (From ""Kungumapoovum Konjumpuraavum"")",Yuvan Shankar Raja,pop-film,0.16666666666666666,0.16666666666666666,0.7231404958677685,0.50619537222932,0.7272727272727273,0.7457199495404578,1.0,0.05278688524590164,0.7547734207915837,2.036847492323439e-05,0.08386303055156859,0.38250254323499494,0.7137456668838178,0.061606574481569754,0.8,1.0,0.5652173913043478
Saamne Hai Savera,Wajid,pop-film,0.1,0.1,0.5929752066115702,0.7130457707205289,0.0,0.8675437015678501,1.0,0.03475409836065574,0.2492448579152175,0.0,0.1090834529423826,0.5493387589013226,0.5939448119106605,0.05596188362483869,0.8,1.0,0.5652173913043478
Baaki Sab First Class Hai,Wajid,pop-film,0.03333333333333333,0.03333333333333333,0.8099173553719009,0.9493013729188213,0.0,0.8237005380634863,1.0,0.19234972677595627,0.0667319612584618,0.0,0.3131023169981546,0.5249237029501527,0.570711225445675,0.05789124138829691,0.8,1.0,0.5652173913043478
Bin Tere,Vishal-Shekhar,pop-film,0.016666666666666666,0.016666666666666666,0.6002066115702479,0.6968222100545517,0.8181818181818182,0.802589913240481,1.0,0.04153005464480874,0.40100392947452435,2.753326509723644e-06,0.5796596268197661,0.6286876907426246,0.6648914165069734,0.06814518709072372,0.8,1.0,0.5652173913043478
Jai Jai Jai Jai Ho,Wajid,pop-film,0.06666666666666667,0.06666666666666667,0.5402892561983471,0.8620997343391941,0.6363636363636364,0.7376103802486935,0.0,0.08437158469945355,0.2281392916718702,0.0,0.06489645273733852,0.12817904374364192,0.6084907679066472,0.03803861237563209,0.8,1.0,0.5652173913043478
Chura Ke Leja,Palak Muchhal,pop-film,0.18333333333333332,0.18333333333333332,0.737603305785124,0.9391616475025857,0.8181818181818182,0.8932626213217312,1.0,0.17704918032786884,0.3959787946546797,0.0,0.09678080787369284,0.8575788402848423,0.43267443021602575,0.05904203720750801,0.8,1.0,0.5652173913043478
Dhan Dhan Baba,Diljit Dosanjh,pop-film,0.05,0.05,0.7200413223140496,0.8620997343391941,0.7272727272727273,0.8675437015678501,1.0,0.05398907103825136,0.35075258127607833,0.00010951893551688843,0.07453352470781217,0.8453713123092573,0.3611334338251727,0.04942000170938016,0.8,1.0,0.5652173913043478
Babli Badmaash,Anu Malik,pop-film,0.25,0.25,0.6683884297520661,0.9371337024193386,0.8181818181818182,0.7735756764410577,1.0,0.051912568306010924,0.018993180469938146,0.0015660184237461616,0.10498257125281936,0.9277721261444558,0.5895653331684887,0.053551704312728765,0.8,1.0,0.5652173913043478
Krrish Krrish,Mamta Sharma,pop-film,0.11666666666666667,0.11666666666666667,0.625,0.9178682241284907,0.36363636363636365,0.7968745977396186,0.0,0.046885245901639346,0.0033951619891405232,0.19754350051177075,0.09883124871847447,0.4638860630722279,0.6659518114684331,0.0643992626313152,0.8,1.0,0.5652173913043478
Allah Meherbaan,Amit Trivedi,pop-film,0.016666666666666666,0.016666666666666666,0.862603305785124,0.5021394820628258,0.09090909090909091,0.803285019179775,0.0,0.07278688524590164,0.04220930333762018,8.618219037871035e-06,0.060795571047775276,0.6581892166836216,0.6417957289383212,0.04908980177261788,0.8,1.0,0.5652173913043478
Raske Bhare Tore Naina,Shafqat Amanat Ali,pop-film,0.05,0.05,0.5609504132231405,0.7069619354707875,0.2727272727272727,0.806889272198337,0.0,0.03092896174863388,0.08220937650358315,1.811668372569089e-06,0.14599138814845192,0.4862665310274669,0.4752471481081698,0.056732739347082166,0.8,1.0,0.5652173913043478
Neeve Neeve,Adnan Sami,pop-film,0.05,0.05,0.7665289256198348,0.5528381091440044,0.8181818181818182,0.7468784594392812,0.0,0.03530054644808743,0.5045217067633229,0.003940634595701126,0.09678080787369284,0.8514750762970498,0.5088707031417172,0.05017310976882735,0.8,1.0,0.5652173913043478
"Dil Sachaa Aur Chehra Jhutha - From ""Sachaa Jhutha""",Kishore Kumar,pop-film,0.03333333333333333,0.03333333333333333,0.45144628099173556,0.7241994686783881,0.36363636363636365,0.8024611899183896,0.0,0.2426229508196721,0.8120599577378121,0.0,0.3756407627639942,0.8748728382502543,0.8464757321718125,0.04757657999735653,0.6,1.0,0.5652173913043478
Mere Bina Tu - Duet Version,Rahat Fateh Ali Khan,pop-film,0.13333333333333333,0.13333333333333333,0.23553719008264465,0.5731175599764758,0.7272727272727273,0.7587210050716989,1.0,0.038579234972677595,0.6321601311873757,5.148413510747185e-06,0.10293213040803773,0.3275686673448627,0.37880826822761876,0.05277057362781376,0.8,1.0,0.5652173913043478
Titli - Remix(Remix By Mikey Mcleary),Chinmayi,pop-film,0.1,0.1,0.6456611570247934,0.9006306909208899,0.6363636363636364,0.9072162294364493,0.0,0.06393442622950819,0.08230987919998005,0.009672466734902763,0.3848677465655116,0.7945066124109869,0.7893047518057623,0.06200099293502907,0.8,1.0,0.5652173913043478
"Silu Silu (From ""Kovil"")",Tippu,pop-film,0.03333333333333333,0.03333333333333333,0.8450413223140496,0.629900022307396,0.8181818181818182,0.7531601575573463,0.0,0.040874316939890715,0.26934539719459594,0.0,0.20135329095755586,0.8382502543234994,0.5797697563944669,0.06298668878585903,0.8,1.0,0.5652173913043478
Kadhal Panna (From Kovil),Silambarasan TR,pop-film,0.16666666666666666,0.16666666666666666,0.7747933884297521,0.8174849425077568,1.0,0.7584635584275159,0.0,0.10098360655737704,0.1447220536624499,0.0,0.07535370104572482,0.7833163784333673,0.44161883794026596,0.055133815042265125,0.8,1.0,0.5652173913043478
Baby,Santhosh Narayanan,pop-film,0.05,0.05,0.765495867768595,0.5710896148932286,0.6363636363636364,0.815230543469866,1.0,0.15300546448087432,0.18894324007708235,0.0,0.12446175927824482,0.5371312309257376,0.6183386511585884,0.034026239452400533,0.8,1.0,0.5652173913043478
Moshanam (Beethovan Resurrected),Rajesh Murugesan,pop-film,0.06666666666666667,0.06666666666666667,0.3388429752066116,0.4747622234389893,0.36363636363636365,0.6425353345519141,0.0,0.054754098360655735,0.04411885456916113,0.9355168884339816,0.5171211810539266,0.19938962360122076,0.49447691144513284,0.027823898348860204,0.8,1.0,0.5652173913043478
Yaeley Yaeley Maruthu,D. Imman,pop-film,0.21666666666666667,0.21666666666666667,0.8667355371900827,0.6562633083896089,0.8181818181818182,0.8276909610483227,0.0,0.03650273224043716,0.30251128700557023,0.0,0.14804182899323354,0.8952187182095626,0.5705400406088473,0.05658748873840739,0.8,1.0,0.5652173913043478
"Olli Olli (From ""Aathi"")",Karthik,pop-film,0.16666666666666666,0.16666666666666666,0.8274793388429753,0.8935328831295248,0.9090909090909091,0.8431892490281391,0.0,0.08601092896174864,0.18090302436533098,0.001842374616171955,0.05269632971088784,0.7822990844354019,0.4328456150528533,0.05369111687443108,0.8,1.0,0.5652173913043478
"Mainave Mainave(From""Thithikkudhe"")",Unnikrishnan,pop-film,0.0,0.0,0.737603305785124,0.8215408326742512,0.18181818181818182,0.7447159076281441,1.0,0.0687431693989071,0.18291307829326883,0.0,0.36026245642813204,0.9013224821973551,0.4516283957603222,0.059025457154106224,0.8,1.0,0.5652173913043478
"May Madham (""From Shajahaan"" )",Devan Ekambaram,pop-film,0.23333333333333334,0.23333333333333334,0.6528925619834711,0.4757761959806128,0.8181818181818182,0.6578791545452206,1.0,0.057049180327868855,0.3326620959246378,0.00421699078812692,0.04900553619028091,0.6775178026449644,0.4465594225364838,0.06476145506548654,0.8,1.0,0.5652173913043478
"Yaaro (Friendship) (From ""Chennai-600028"")",S.P. Charan,pop-film,0.0,0.0,0.7479338842975206,0.6735008415972096,0.8181818181818182,0.7503539891357517,0.0,0.0614207650273224,0.0394957305349041,2.4564994882292733e-05,0.19110108673364773,0.5920651068158698,0.6179677506787954,0.06162525623188162,0.8,1.0,0.5652173913043478
En Kaadhal Thee,Harris Jayaraj,pop-film,0.23333333333333334,0.23333333333333334,0.7902892561983471,0.5315446857699094,0.6363636363636364,0.7893829003938934,1.0,0.031475409836065574,0.05507364847642234,2.6816786079836235e-05,0.19930285011277424,0.43641912512716174,0.5849148117680065,0.061018099346745895,0.2,1.0,0.5652173913043478
"Edhu Enna (From ""Sivakasi"")",Harish Raghavendra,pop-film,0.16666666666666666,0.16666666666666666,0.737603305785124,0.8651416519640648,0.9090909090909091,0.837164997554257,0.0,0.0560655737704918,0.1969834557888337,0.0,0.07894197252409267,0.7761953204476094,0.6131840855163362,0.06086701069109866,0.8,1.0,0.5652173913043478
"Puyalae Puyalae (From ""Kovil"")",Karthik,pop-film,0.15,0.15,0.8739669421487604,0.8205268601326275,0.7272727272727273,0.7815822670751488,1.0,0.04251366120218579,0.13065167616688506,0.0,0.08673364773426286,0.9745676500508647,0.5991707045682575,0.061224299165813144,0.8,1.0,0.5652173913043478
Adiyae Yenna Raagam,D. Imman,pop-film,0.11666666666666667,0.11666666666666667,0.6580578512396694,0.700878100221046,0.18181818181818182,0.81971011507865,0.0,0.03366120218579235,0.5497479201419243,1.0184237461617196e-05,0.08683616977650194,0.600203458799593,0.6416292992358499,0.05728805437510246,0.6,1.0,0.5652173913043478
Run for Your Life,Yuvan Shankar Raja,pop-film,0.23333333333333334,0.23333333333333334,0.8274793388429753,0.8012613818417798,0.7272727272727273,0.7655948304713849,1.0,0.11256830601092895,0.37185814751942564,0.0001924257932446264,0.16239491490670493,0.7782299084435402,0.556426801839286,0.05970103594975917,0.8,1.0,0.5652173913043478
Neram - Theme Music,Rajesh Murugesan,pop-film,0.06666666666666667,0.06666666666666667,0.5516528925619835,0.575145505059723,0.0,0.7122518857966688,1.0,0.10786885245901638,0.00088761971403807,0.3889457523029683,0.21263071560385483,0.7731434384537131,0.6097175925705781,0.03007808504586603,0.8,1.0,0.5652173913043478
Ayilasa,Udit Narayan,pop-film,0.0,0.0,0.8409090909090908,0.5305307132282858,0.18181818181818182,0.6431532064979534,1.0,0.04699453551912568,0.03024948246639004,0.0002241555783009212,0.07340578224318228,0.71617497456765,0.6505927274975154,0.05757902263620981,0.8,1.0,0.5652173913043478
Melala Vedikudhu,Yuvan Shankar Raja,pop-film,0.2833333333333333,0.2833333333333333,0.7603305785123967,0.7992334367585326,0.45454545454545453,0.8001956594495792,0.0,0.05628415300546447,0.27135545112253373,0.00021494370522006143,0.08519581710067665,0.8423194303153612,0.38035368689342314,0.054878108584871424,0.8,1.0,0.5652173913043478
"Aaila Re - From ""Jung""",Anu Malik,pop-film,0.1,0.1,0.6756198347107438,0.7819959035509318,0.18181818181818182,0.7008984887881987,1.0,0.16393442622950818,0.12160643349116478,1.555783009211873e-06,0.07525117900348575,0.5218718209562564,0.5751572760688353,0.07221780865871104,0.8,1.0,0.5652173913043478
Baarish -Yaariyan (Remix),Mohammed Irfan,pop-film,0.15,0.15,0.6033057851239669,0.9219241142949849,0.0,0.7764590788559071,0.0,0.046775956284153,0.014470559132078011,0.2579324462640737,0.27721960221447606,0.7121057985757884,0.6086524424747621,0.06329493766600487,0.8,1.0,0.5652173913043478
Saadi Galli Aaja (Unplugged),Ayushmann Khurrana,pop-film,0.05,0.05,0.7334710743801652,0.4798320861471071,0.36363636363636365,0.820997348299565,0.0,0.030054644808743168,0.7487432590077703,4.974411463664279e-06,0.09575558745130203,0.8646998982706002,0.47538029187014674,0.038709520733707065,0.8,1.0,0.5652173913043478
Boss Entry Theme,Meet Bros Anjjan,pop-film,0.11666666666666667,0.11666666666666667,0.6725206611570248,0.9087424712538785,0.0,0.7940941739824422,1.0,0.19453551912568304,0.0753751931485945,2.3029682702149436e-06,0.04305925774041419,0.35198372329603256,0.6651909899714217,0.0390156679169428,0.8,1.0,0.5652173913043478
Tu Hai,Shreya Ghoshal,pop-film,0.1,0.1,0.5464876033057852,0.651193445681491,0.8181818181818182,0.7711041886569009,1.0,0.03464480874316939,0.1165812986713202,0.0004790174002047083,0.06110313717449251,0.09460834181078331,0.45174251898487394,0.08728744254777974,0.8,1.0,0.5652173913043478
Eeche Joto,Arijit Singh,pop-film,0.21666666666666667,0.21666666666666667,0.5247933884297521,0.8286386404656162,0.18181818181818182,0.8587905156656283,0.0,0.09857923497267759,0.5356775426463595,0.0,0.2751691613696945,0.768056968463886,0.5641919362431586,0.043356372601905446,0.8,1.0,0.5652173913043478
"Asathura Asathura (From ""Ennakku 20 Unakku 18"")",Srinivas,pop-film,0.05,0.05,0.7138429752066116,0.7475208371357304,0.5454545454545454,0.7019540200293489,0.0,0.04797814207650273,5.153778271232617e-05,0.22824974411463664,0.2515890916547058,0.6317395727365208,0.49927008687630464,0.06265975815540134,0.8,1.0,0.5652173913043478
Mera Kajal,Falguni Pathak,pop-film,0.016666666666666666,0.016666666666666666,0.6570247933884298,0.8215408326742512,0.45454545454545453,0.739541230080066,1.0,0.06382513661202185,0.03869170896372896,0.00046673490276356194,0.05792495386508099,0.8474059003051881,0.8556293658077309,0.06420964286564973,0.8,1.0,0.5652173913043478
"Deepavali Deepavali (From ""Sivakasi"")",KK,pop-film,0.06666666666666667,0.06666666666666667,0.6807851239669422,0.8844071302549127,0.8181818181818182,0.7847231161341813,0.0,0.15300546448087432,0.1165812986713202,0.007021494370522006,0.07566126717244208,0.7060020345879959,0.9221441851839522,0.05588552197043893,0.8,1.0,0.5652173913043478
Unna Paartha Naeram,Thaman S,pop-film,0.06666666666666667,0.06666666666666667,0.7582644628099173,0.7637443978017076,0.8181818181818182,0.7514352650413202,1.0,0.04251366120218579,0.8291454161252837,0.01156601842374616,0.13573918392454376,0.9420142421159716,0.45640730578842503,0.04506084879598454,0.8,1.0,0.5652173913043478
Love You Till The End (House Mix),Armaan Malik,pop-film,0.1,0.1,0.5960743801652892,0.8195128875910039,0.7272727272727273,0.8041088484411607,1.0,0.16393442622950818,0.09668176478473559,0.0005127942681678609,0.49149067049415623,0.43641912512716174,0.6082244803826933,0.04644236423154722,0.8,1.0,0.5652173913043478
